"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","url","categoryName"
"Bertoldo Odontologia","4.9","344","R. Olídio Paes, 69","Campinas","São Paulo","BR",,"+55 19 99129-4186","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Bertoldo%20Odontologia&query_place_id=ChIJk07oUpnJyJQRPLe8A76rV4E","Dentista"
"Dr Eduardo Henrique Odontologia","4.9","29","R. Itapura, 338","Campinas","São Paulo","BR",,"+55 19 99715-2015","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dr%20Eduardo%20Henrique%20Odontologia&query_place_id=ChIJ26O2U-jJyJQRKvAv7_BPUYI","Dentista"
"Clinica Sorriso Odonto","5","324","Av: Suaçuna, 244","Campinas","São Paulo","BR","https://clinicassorrisoodonto.com.br/","+55 19 99775-5688","Dentista","Dentista cosmético","Clínica odontológica","Periodontia e implantes dentários","Clínica de implante dentário","Cirurgião dentista","Centro de cuidados com dentaduras","Serviço dentário de emergência","Periodontista","Serviço de clareamento dental","https://www.google.com/maps/search/?api=1&query=Clinica%20Sorriso%20Odonto&query_place_id=ChIJV9G3nhPJyJQRQblI_TEOo-Y","Dentista"
"ORAL SIN IMPLANTES","4.9","486","Av. Suaçuna, 169","Campinas","São Paulo","BR","https://oralsincampinasouroverde.com.br/","+55 19 3266-9944","Dentista","Periodontia e implantes dentários","Clínica de implante dentário","Cirurgião dentista","Ortodontista","Periodontista","Serviço de clareamento dental",,,,"https://www.google.com/maps/search/?api=1&query=ORAL%20SIN%20IMPLANTES&query_place_id=ChIJK14whnfJyJQRaqABKWn2Hs4","Dentista"
"Dra Camila Marques | Implante dentário | Dente do Siso | Facetas em Resina | Dentista Ouro Verde | Dentista Campinas","5","93","Av. Pastor João Prata Vieira, 627","Campinas","São Paulo","BR","https://www.instagram.com/dracamilamarquesz","+55 19 99974-4928","Clínica odontológica","Clínica de implante dentário",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dra%20Camila%20Marques%20%7C%20Implante%20dent%C3%A1rio%20%7C%20Dente%20do%20Siso%20%7C%20Facetas%20em%20Resina%20%7C%20Dentista%20Ouro%20Verde%20%7C%20Dentista%20Campinas&query_place_id=ChIJBYA6yKzJyJQRjv34Iaj2sTU","Clínica odontológica"
"Dentista - Dra. Elisangela Turato","5","3","Av. Coacyara, 657","Campinas","São Paulo","BR","https://www.instagram.com/dentistadraelisangelaturato/","+55 19 3226-2329","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dentista%20-%20Dra.%20Elisangela%20Turato&query_place_id=ChIJNYsQ1SC2yJQRDCAj04RUrqg","Dentista"
"Odonto Fácil Excelência Acessível","4.8","299","Av. Arymana, 249","Campinas","São Paulo","BR","https://odontofacilacessivel.com/","+55 19 95327-5773","Dentista","Clínica odontológica","Periodontia e implantes dentários","Radiologia odontológica","Serviço dentário de emergência","Cirurgião dentista","Clínica de odontopediatria",,,,"https://www.google.com/maps/search/?api=1&query=Odonto%20F%C3%A1cil%20Excel%C3%AAncia%20Acess%C3%ADvel&query_place_id=ChIJSzngCIS3yJQRYwwCkviznc4","Dentista"
"Consultório odontológico","5","2","Rua Olavo Barbosa de Oliveira, 450","Campinas","São Paulo","BR",,"+55 19 98151-1744","Dentista cosmético",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Consult%C3%B3rio%20odontol%C3%B3gico&query_place_id=ChIJV1XIyqnOyJQROO-I1Woqnq8","Dentista cosmético"
"Dentista - Odonto Excellence Campinas, Campo Belo","4.8","37","R. Erica de Andrade Silva, 184","Campinas","São Paulo","BR","https://www.instagram.com/odontoexcellencecampobelo/","+55 19 97428-7117","Dentista","Clínica odontológica","Cirurgião dentista","Clínica de odontopediatria",,,,,,,"https://www.google.com/maps/search/?api=1&query=Dentista%20-%20Odonto%20Excellence%20Campinas%2C%20Campo%20Belo&query_place_id=ChIJQ2IrqzPLyJQRigVce6ldfzE","Dentista"
"Dr. Marcelo Veloso","5","83","Ao lado da Academia Mutante - Av. Pastor João Prata Vieira, 455","Campinas","São Paulo","BR",,"+55 19 99778-8551","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dr.%20Marcelo%20Veloso&query_place_id=ChIJeaMa7OHJyJQRD_wFdHKhjnY","Dentista"
"Dra. Anielle Nami | Odontologia","4.9","174","Av. José de Sousa Campos, 1073 - sala 1411","Campinas","São Paulo","BR",,"+55 19 99749-2135","Cirurgião dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dra.%20Anielle%20Nami%20%7C%20Odontologia&query_place_id=ChIJ5yoiGwnGyJQRGNVSzM9YofI","Cirurgião dentista"
"Odontologia Integrada Signorelli","4","21","Rua Barão de Atibaia, 94","Campinas","São Paulo","BR","http://odontosignorelli.com.br/","+55 19 99712-2426","Clínica odontológica","Clínica de implante dentário","Serviço dentário de emergência","Pronto atendimento",,,,,,,"https://www.google.com/maps/search/?api=1&query=Odontologia%20Integrada%20Signorelli&query_place_id=ChIJ4QGRM6nIyJQRzkSHLIerVaY","Clínica odontológica"
"JLC ODONTOLOGIA","5","26","R. Dolor de Oliveira Barbosa, 275 - sala 5","Campinas","São Paulo","BR","https://instagram.com/jlc.odontologia?igshid=1gpfm46yh9am7","+55 19 99385-7635","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=JLC%20ODONTOLOGIA&query_place_id=ChIJPRzwvZfPyJQRGumlLLPK-uA","Clínica odontológica"
"Odontologia Mazzo","5","1","R. dos Guainumbis, 758 - Sl. 5","Campinas","São Paulo","BR",,"+55 19 3307-1815","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Odontologia%20Mazzo&query_place_id=ChIJIb9vO33GyJQR4bcV4IFBnvI","Clínica odontológica"
"Odontoclinic - Taquaral","5","1086","Av. Nossa Sra. de Fátima, 627","Campinas","São Paulo","BR","https://odontocliniccampinas.com.br/","+55 19 99789-0309","Dentista","Dentista cosmético","Clínica odontológica","Clínica de implante dentário","Clínico geral","Cirurgião dentista","Ortodontista","Odontopediatra","Clínica de odontopediatria","Periodontista","https://www.google.com/maps/search/?api=1&query=Odontoclinic%20-%20Taquaral&query_place_id=ChIJdcIUbTfFyJQRqMsBltHquEA","Dentista"
"Dr. Caio Vinícius Signorelli Grohmann","5","68","R. Antônio Guimarães, 65","Campinas","São Paulo","BR",,"+55 19 99789-6252","Cirurgião dentista","Dentista",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dr.%20Caio%20Vin%C3%ADcius%20Signorelli%20Grohmann&query_place_id=ChIJ__9gA6TIyJQR71TFDm3OEcA","Cirurgião dentista"
"VeraOdonto Odontologia Hospitalar Integrada","4.9","64","Av. Andrade Neves, 402","Campinas","São Paulo","BR","https://www.veraodonto.com.br/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=15123560880283305887","+55 19 97408-1912","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=VeraOdonto%20Odontologia%20Hospitalar%20Integrada&query_place_id=ChIJ_a5Vu8PJyJQRV8VcLFhPT1w","Clínica odontológica"
"Alinde Odontologia","5","99","R. Américo Brasiliense, 154","Campinas","São Paulo","BR","http://alindeodontologia.com.br/","+55 19 98872-2787","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Alinde%20Odontologia&query_place_id=ChIJ__8PLE7PyJQRWDt9xW0cYCA","Clínica odontológica"
"Daniel Pereira Odontologia","5","536","Condomínio DUE - Av. Mal. Rondon, 700 - Sala 203","Campinas","São Paulo","BR","http://danielpereiraodontologia.com.br/","+55 19 99818-1122","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Daniel%20Pereira%20Odontologia&query_place_id=ChIJ35PoYse3yJQR0EYAMK14FQ8","Dentista"
"Politano Odontologia | Odontopediatria em Campinas","4.9","480","R. Novo Horizonte, 586","Campinas","São Paulo","BR","https://politanoodontologia.com.br/","+55 19 3579-2904","Odontopediatra","Clínica odontológica","Clínica de odontopediatria",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Politano%20Odontologia%20%7C%20Odontopediatria%20em%20Campinas&query_place_id=ChIJVUU5xFDPyJQR1IW6CQ-LDUo","Odontopediatra"
"Instituto Dentale","4.5","13","R. Gen. Osório, 1886 - Térreo","Campinas","São Paulo","BR","http://www.institutodentale.com.br/","+55 19 3237-3020","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Instituto%20Dentale&query_place_id=ChIJ8cBKXE3PyJQRgPRu7nYW44g","Clínica odontológica"
"Campos & Machado - Odontologia e Psicologia","5","5","Rua Frei Manoel da Ressurreição, 916 - 1º andar sala 03","Campinas","São Paulo","BR","https://victorcamposk10-coder.github.io/camposmachado/","+55 19 98115-5191","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Campos%20%26%20Machado%20-%20Odontologia%20e%20Psicologia&query_place_id=ChIJlxeUB9zHyJQRGKTVU9lKhyY","Dentista"
"Lumia Odontologia","5","13","R. Dr. Antônio Duarte da Conceição, 437-655 - Loja 009","Campinas","São Paulo","BR",,"+55 19 97812-9449","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Lumia%20Odontologia&query_place_id=ChIJ-fVNCkXFyJQRbVe04rIXTF4","Clínica odontológica"
"Odonto Castelo | Dentistas em Campinas | Consultório Odontológico | Dentistas","4.5","40","Av. Francisco José de Camargo Andrade, 407","Campinas","São Paulo","BR","http://clinicaodontocastelo.com.br/","+55 19 3722-2225","Dentista","Periodontia e implantes dentários","Endodontista","Ortodontista","Laboratório de prótese e órtese",,,,,,"https://www.google.com/maps/search/?api=1&query=Odonto%20Castelo%20%7C%20Dentistas%20em%20Campinas%20%7C%20Consult%C3%B3rio%20Odontol%C3%B3gico%20%7C%20Dentistas&query_place_id=ChIJEwQnli3HyJQRdwBBrvitnVY","Dentista"
"Clínica Odontológica Dra. Mirian Rodacki - São Bernardo","5","7","Rua Dr. Las Casas dos Santos,395 A Jd","Campinas","SP","BR","https://bit.ly/dramirianrodacki","+55 19 3272-9019","Dentista","Limpeza","Endodontista","Clínico geral","Ortodontista","Serviço de clareamento dental",,,,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Odontol%C3%B3gica%20Dra.%20Mirian%20Rodacki%20-%20S%C3%A3o%20Bernardo&query_place_id=ChIJPYcFdFrJyJQRVTIRTXc_AO4","Dentista"
"Clínica Odontológica Tavares Nogueira","4.8","25","Av. Jorge Tibiriçá, 1517","Campinas","São Paulo","BR",,"+55 19 98731-5171","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Odontol%C3%B3gica%20Tavares%20Nogueira&query_place_id=ChIJMR4yCqDPyJQRhrKEVFBe7oY","Dentista"
"Sorrifácil Campinas - Implantes Dentários, Clareamento, lentes de contato, alinhador invisível e mais!","4.5","245","Av. Dr. Moraes Salles, 1317","Campinas","São Paulo","BR","https://sorrifacil.com.br/clinicas/campinas-especialidades/","+55 19 3305-0501","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sorrif%C3%A1cil%20Campinas%20-%20Implantes%20Dent%C3%A1rios%2C%20Clareamento%2C%20lentes%20de%20contato%2C%20alinhador%20invis%C3%ADvel%20e%20mais!&query_place_id=ChIJhyyIac3PyJQR7y7ohOUh0ZE","Clínica odontológica"
"Clínica Odontológica","1","1","Av. José Bonifácio Coutinho Nogueira, 214","Campinas","São Paulo","BR","https://www.doctoralia.com.br/luiz-guilherme-villela/dentista/campinas?utm_source=google&utm_medium=gmb&utm_campaign=786677&utm_content=website","","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Odontol%C3%B3gica&query_place_id=ChIJBRVfPEnJyJQRhHv64m91rYE","Dentista"
"Dra Patricia Almeida","5","21","R. Dr. Gastão Vidigal, 741","Campinas","São Paulo","BR",,"+55 19 3241-0707","Dentista","Clínica odontológica",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dra%20Patricia%20Almeida&query_place_id=ChIJvf1_lpbJyJQRVK7PW2yNm8Y","Dentista"
"Ideal Clínica Odontológica","5","1","R. Conceição","Campinas","São Paulo","BR","https://reversoclinicaodontologica.com.br/","+55 19 97428-9513","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ideal%20Cl%C3%ADnica%20Odontol%C3%B3gica&query_place_id=ChIJ4bchj-kzz5QRM92um2hj5dk","Clínica odontológica"
"Dra. Isabela Maciel | Clareamento dental, Restaurações, Tratamento de canal","5","28","R. Amélia Bueno, 168B","Campinas","São Paulo","BR","https://bio.site/isabelamacieldentista","+55 19 99647-0853","Dentista","Clínica odontológica","Endodontista","Cirurgião dentista","Ortodontista","Serviço de clareamento dental",,,,,"https://www.google.com/maps/search/?api=1&query=Dra.%20Isabela%20Maciel%20%7C%20Clareamento%20dental%2C%20Restaura%C3%A7%C3%B5es%2C%20Tratamento%20de%20canal&query_place_id=ChIJvdfW6ePFyJQRta_inqTBNss","Dentista"
"One Clinic","5","13","Av. José Bonifácio, 2407","Campinas","São Paulo","BR","http://www.oneclinic.com.br/","+55 19 98327-6859","Dentista","Clínica odontológica",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=One%20Clinic&query_place_id=ChIJr4-EcG3PyJQRF4miocZYVA8","Dentista"
"Rocha&Rocha Clínica Odontológica","4.9","44","Rua Barão de Jaguara, 707 - sala 71","Campinas","São Paulo","BR",,"+55 19 3236-2019","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Rocha%26Rocha%20Cl%C3%ADnica%20Odontol%C3%B3gica&query_place_id=ChIJxfB1v-bPyJQRkj6BxtR_Q0w","Clínica odontológica"
"Clínica Roxo Odontologia","4.6","30","Av. Esther Moretzshon Camargo, 598","Campinas","São Paulo","BR","http://www.clinicaroxo.com.br/","+55 19 97404-0500","Dentista","Clínica odontológica","Periodontia e implantes dentários","Cirurgião dentista",,,,,,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Roxo%20Odontologia&query_place_id=ChIJe5mwvcjFyJQRFloFNBBnRKY","Dentista"
"Clínica de Ortodontia Campinas","5","2","Av. Francisco Glicério, 957","Campinas","São Paulo","BR",,"+55 19 2511-4100","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20de%20Ortodontia%20Campinas&query_place_id=ChIJXUJXw7TIyJQROIdaCQsuYIg","Clínica odontológica"
"Qualis Clínica Odontológica","4.8","52","Av. Dr. Heitor Penteado, 420","Campinas","São Paulo","BR","https://clinicaqualis.com.br/","+55 19 3241-6847","Dentista","Clínica odontológica","Cirurgião dentista","Ortodontista","Odontopediatra","Clínica de odontopediatria","Periodontista",,,,"https://www.google.com/maps/search/?api=1&query=Qualis%20Cl%C3%ADnica%20Odontol%C3%B3gica&query_place_id=ChIJgy735AjGyJQRFAUV2vw7Ozk","Dentista"
"Smile Center Campinas Clínica Odontológica","4.2","34","esquina com - Rua Carlos Gerin, R. Dr. Miguel Penteado, 07","Campinas","SP","BR","https://smilecampinas.com.br/","+55 19 3241-1840","Clínica odontológica","Dentista cosmético","Periodontia e implantes dentários","Centro de cuidados com dentaduras","Cirurgião dentista","Serviço de clareamento dental",,,,,"https://www.google.com/maps/search/?api=1&query=Smile%20Center%20Campinas%20Cl%C3%ADnica%20Odontol%C3%B3gica&query_place_id=ChIJp1ChRyDGyJQRUaij6UaUrOY","Clínica odontológica"
"Dra Sandra Dentista Pacientes Especiais","5","61","R. Dr. Emílio Ribas, 765","Campinas","São Paulo","BR","https://drasandrabecerra.lovable.app/","+55 19 98395-7796","Dentista","Cirurgião dentista",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dra%20Sandra%20Dentista%20Pacientes%20Especiais&query_place_id=ChIJv-8CHdPHyJQRrIYij8zZU3A","Dentista"
"Clínica Odontológica OralEssence","4.9","211","R. Angatuba, 55","Campinas","São Paulo","BR","https://clinicaoralessence.com.br/","+55 19 99150-1769","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Odontol%C3%B3gica%20OralEssence&query_place_id=ChIJJ52Z3GTPyJQRxtqPwzj3lLg","Clínica odontológica"
"Odontoclinic - Campinas Guanabara","4.2","81","R. Santo Antônio Claret, 242","Campinas","São Paulo","BR","https://odontoclinic.com.br/unidade/campinas-guanabara","+55 19 3741-7000","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Odontoclinic%20-%20Campinas%20Guanabara&query_place_id=ChIJAWTfZBrGyJQRfXlHFKQbYfQ","Dentista"
"Clínica Proença Odontologia","5","2","R. Frei José do Monte Carmelo, 552","Campinas","São Paulo","BR",,"+55 19 99209-2317","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Proen%C3%A7a%20Odontologia&query_place_id=ChIJ_VTmqSXPyJQRq8TRBybs0DM","Clínica odontológica"
"Clínica Odontológica Renato Simões Angelo","5","2","Av. João Batista Morato do Canto, 1855","Campinas","São Paulo","BR",,"+55 19 3272-0468","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Odontol%C3%B3gica%20Renato%20Sim%C3%B5es%20Angelo&query_place_id=ChIJCxldSI3IyJQRwgSZyAP0DNM","Dentista"
"Clínica Odontológica - Dra. Cintia Bertoli","5","36","R. Oriente, 55 - Sala 1306","Campinas","São Paulo","BR",,"+55 19 3233-7730","Dentista","Clínica odontológica",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Odontol%C3%B3gica%20-%20Dra.%20Cintia%20Bertoli&query_place_id=ChIJeeZy7sLJyJQRql-rCrEbHKY","Dentista"
"Fiore Odontologia","4.7","95","R. Dolor de Oliveira Barbosa, 275 - sala 12","Campinas","São Paulo","BR",,"+55 19 3579-1800","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Fiore%20Odontologia&query_place_id=ChIJAQAQLUrPyJQRx__ulammCRs","Clínica odontológica"
"Sculpere Clínica Odontológica","4.8","93","Rua Augusto César de Andrade, 1534 | CEP: 13092-117","Campinas","SP","BR","http://www.sculpere.com.br/","+55 19 98255-5790","Dentista","Periodontia e implantes dentários","Clínica odontológica",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sculpere%20Cl%C3%ADnica%20Odontol%C3%B3gica&query_place_id=ChIJF6p-ZiTPyJQRQhY4RZWdIV0","Dentista"
"Revívity Odontologia","4.9","178","R. João Guimarães Bahia, 57","Campinas","São Paulo","BR","https://revivityodontologia.com.br/","+55 19 99622-5335","Dentista","Dentista cosmético","Periodontia e implantes dentários","Clínica odontológica","Clínico geral","Cirurgião dentista","Ortodontista","Periodontista",,,"https://www.google.com/maps/search/?api=1&query=Rev%C3%ADvity%20Odontologia&query_place_id=ChIJp8g32KzJyJQR4SJFLb-GaC8","Dentista"
"AC Odontologia Campinas","5","23","R. Sebastião de Souza, 205","Campinas","São Paulo","BR","https://instagram.com/acodontointegrada?igshid=YmMyMTA2M2Y=","+55 19 98390-3452","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=AC%20Odontologia%20Campinas&query_place_id=ChIJE39JKpbJyJQRvmNVBbRJ9Po","Clínica odontológica"
"NEO - Núcleo Especializado em Odontologia","4.4","56","R. Antônio Guimarães, 65","Campinas","São Paulo","BR",,"+55 19 99236-4004","Serviço dentário de emergência","Clínica odontológica","Dentista",,,,,,,,"https://www.google.com/maps/search/?api=1&query=NEO%20-%20N%C3%BAcleo%20Especializado%20em%20Odontologia&query_place_id=ChIJs5OuA6TIyJQRghgRDu3KP6Y","Serviço dentário de emergência"
"Odontologia Salioni","4.6","10","Av. Dr. Hermas Braga, 563","Campinas","São Paulo","BR","http://www.odontologiasalioni.com.br/","+55 19 3386-0000","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Odontologia%20Salioni&query_place_id=ChIJodWSEU_PyJQR1G-yKo4xYk8","Dentista"
"Odontologia Garbin","4.9","103","Av. Francisco Glicério, 833","Campinas","São Paulo","BR",,"+55 19 98927-5875","Cirurgião dentista","Clínico geral",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Odontologia%20Garbin&query_place_id=ChIJdfPN8ALJyJQRS6suZ6x2Idw","Cirurgião dentista"
"Instituto Di Castro - Odontologia","5","651","Rua Barão de Atibaia, 613","Campinas","São Paulo","BR","http://www.institutodicastro.com.br/","+55 19 99143-3555","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Instituto%20Di%20Castro%20-%20Odontologia&query_place_id=ChIJG2zpOOrPyJQRWsNakflOFuE","Dentista"
"Nardi Odontologia","5","45","Av. Dr. Heitor Penteado, 1320","Campinas","São Paulo","BR","http://www.nardiodontologia.com.br/","","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Nardi%20Odontologia&query_place_id=ChIJ-WOWvq_FyJQRlUUinzE8kFo","Clínica odontológica"
"Odonto Care","5","39","Av. Anchieta, 173 - 8° Andar, sala 82","Campinas","São Paulo","BR","http://www.odontocarecps.com.br/","+55 19 2511-3390","Periodontia e implantes dentários",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Odonto%20Care&query_place_id=ChIJBbETJXTPyJQRYvjp-ZJe34A","Periodontia e implantes dentários"
"OPE - Odontologia Pediátrica e Especial","5","6","R. Dr. Guilherme da Silva, 450","Campinas","São Paulo","BR",,"+55 11 97700-6221","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=OPE%20-%20Odontologia%20Pedi%C3%A1trica%20e%20Especial&query_place_id=ChIJR-Bp7D3PyJQRiKTFLBoKh7U","Clínica odontológica"
"Human Odontologia","4.8","109","R. Paula Bueno, 497","Campinas","São Paulo","BR","http://www.humanodontologia.com.br/","+55 19 99613-0222","Clínica odontológica","Dentista cosmético","Periodontia e implantes dentários","Clínica de implante dentário","Dentista","Cirurgião dentista","Ortodontista","Odontopediatra","Clínica de odontopediatria","Periodontista","https://www.google.com/maps/search/?api=1&query=Human%20Odontologia&query_place_id=ChIJY4-jUP7FyJQRErMhfpeGTj8","Clínica odontológica"
"Integrato Odontologia","4.9","41","R. Bernardo de Souza Campos, 236","Campinas","São Paulo","BR",,"+55 19 98946-9547","Clínica odontológica","Dentista",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Integrato%20Odontologia&query_place_id=ChIJiZULEyzPyJQRTVR8AAwycFU","Clínica odontológica"
"UNA Odontologia | ortodontia, cirurgia dentária, implantes, harmonização facial e Odontopediatria","4.9","128","R. Barata Ribeiro, 552 - conj 51","Campinas","São Paulo","BR",,"+55 19 99259-7314","Clínica odontológica","Dentista","Cirurgião dentista","Ortodontista","Odontopediatra",,,,,,"https://www.google.com/maps/search/?api=1&query=UNA%20Odontologia%20%7C%20ortodontia%2C%20cirurgia%20dent%C3%A1ria%2C%20implantes%2C%20harmoniza%C3%A7%C3%A3o%20facial%20e%20Odontopediatria&query_place_id=ChIJwXPyra7IyJQR30D9quRbgjA","Clínica odontológica"
"Sorriso do povo odontologia Campinas","4.1","50","Av. Francisco Glicério, 1038","Campinas","São Paulo","BR",,"+55 19 3199-4283","Laboratório de odontologia",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sorriso%20do%20povo%20odontologia%20Campinas&query_place_id=ChIJqTaQB4XJyJQRrRzc2DcYZfI","Laboratório de odontologia"
"Sorrir Bem Odontologia","4.8","26","R. Anaje, 516","Campinas","São Paulo","BR",,"+55 19 99892-3988","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Sorrir%20Bem%20Odontologia&query_place_id=ChIJWab5xAW3yJQR9HDaTVVx1Hk","Dentista"
"Campos Odontologia Estética","5","28","Av. Fernando Paolieri, 1049","Campinas","São Paulo","BR","https://www.instagram.com/clinica_camposodontologia/","+55 19 99414-3987","Dentista","Cirurgião dentista",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Campos%20Odontologia%20Est%C3%A9tica&query_place_id=ChIJ7X8S_WjJyJQRWbofIft0YbI","Dentista"
"Swiss Odonto Prime","5","14","Av. Francisco Alfredo Júnior, 569","Campinas","São Paulo","BR","http://swissodontoprime.com/","+55 19 3291-2708","Clínica odontológica",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Swiss%20Odonto%20Prime&query_place_id=ChIJiySxoFHJyJQR1mzd8MBrEtc","Clínica odontológica"
"Dra. Bruna Siqueira - Harmonização Facial | Botox | Preenchimento Labial | Odontologia CROSP: 143648","5","86","Av. Francisco Alfredo Júnior, 557 - sala 2","Campinas","São Paulo","BR","http://drabrunasiqueira.com.br/","+55 19 97147-4777","Dentista","Clínica odontológica",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Dra.%20Bruna%20Siqueira%20-%20Harmoniza%C3%A7%C3%A3o%20Facial%20%7C%20Botox%20%7C%20Preenchimento%20Labial%20%7C%20Odontologia%20CROSP%3A%20143648&query_place_id=ChIJnzmOaQvGyJQRd1lGH_WFP2Q","Dentista"
"Clínica Odontológica Dra Beatriz Duarte","5","66","Rua Regente Feijó, 712 - sala 24","Campinas","São Paulo","BR",,"+55 19 99974-4795","Dentista","Dentista cosmético","Periodontia e implantes dentários","Clínica odontológica","Endodontista","Cirurgião dentista","Ortodontista","Odontopediatra","Clínica de odontopediatria","Periodontista","https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Odontol%C3%B3gica%20Dra%20Beatriz%20Duarte&query_place_id=ChIJYz2T3tzPyJQRShTh1s3Cpiw","Dentista"
"Clínica Odontológica Ortodontia Fagundes","3","2","R. Conceição, 233 - Sala 804","Campinas","São Paulo","BR",,"+55 19 97428-9513","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Odontol%C3%B3gica%20Ortodontia%20Fagundes&query_place_id=ChIJpXSWUZTPyJQRSP53fvQcd98","Dentista"
"Clínica Camila Dutra","4.6","94","Clínica Camila Dutra - R. Cônego Nery, 477","Campinas","São Paulo","BR","https://www.clinicacamiladutra.com.br/","+55 19 3242-0181","Dentista","Dentista cosmético","Clínica odontológica","Periodontia e implantes dentários","Radiologia odontológica","Endodontista","Cirurgião dentista","Ortodontista","Odontopediatra","Periodontista","https://www.google.com/maps/search/?api=1&query=Cl%C3%ADnica%20Camila%20Dutra&query_place_id=ChIJ90xvQwfGyJQRqHPHJhgJ1Cg","Dentista"
"OrthoDontic Clinica Odontológica","3.5","20","Av. Francisco Glicério, 1424 - 10 andar","Campinas","São Paulo","BR","https://www.orthodonticbrasil.com.br/clinicas/campinas-286/","+55 19 2042-1607","Dentista","Periodontia e implantes dentários","Clínica odontológica","Endodontista","Ortodontista","Laboratório de prótese e órtese","Clínica especializada",,,,"https://www.google.com/maps/search/?api=1&query=OrthoDontic%20Clinica%20Odontol%C3%B3gica&query_place_id=ChIJ5eXAIPXPyJQR6k6RGa8aVRY","Dentista"
"Odontoclinic - Campinas Amoreiras","4.1","86","Av. das Amoreiras, 3130","Campinas","São Paulo","BR","https://odontoclinic.com.br/unidade/campinas-amoreiras","+55 19 3342-7000","Dentista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Odontoclinic%20-%20Campinas%20Amoreiras&query_place_id=ChIJf0bXIvvIyJQRD0Mz6FEK-y0","Dentista"
